L_elbow,R_elbow,L_shoulder,R_shoulder,L_knee,R_knee,L_hip,R_hip,L_ankle,R_ankle,torso
76.48813645759502,62.63422741506012,58.36766941436946,58.43326572919645,62.57360507187433,62.57360507187433,79.25569614114023,83.12147527546578,104.19311854336149,104.19311854336149,14.65782799520006
79.53209879812472,64.34726486280414,58.4047115111726,57.576743144046944,61.382588798555,61.382588798555,79.18340018921059,84.23539413418537,104.19311854336149,104.19311854336149,14.158592018569331
83.44463541185688,61.2538029293623,61.127042583307215,57.389577351977366,57.4058137736998,57.4058137736998,77.37506443222293,81.68945534806178,104.19311854336149,104.19311854336149,13.945691288942724
79.43129403893404,73.68761182956986,49.55361993414382,50.11459056613182,49.05997090509425,49.05997090509425,81.83018761962987,90.08377055209547,104.19311854336149,104.19311854336149,16.248053896053943
81.65203176803749,76.2637763107851,52.879570188699454,49.11206239650656,47.302551776886595,47.302551776886595,80.08723519044518,90.34773823661003,104.19311854336149,104.19311854336149,16.55706591311241
86.22609327643679,68.06415220288021,54.86976688241855,45.76708440030093,50.08962514827335,50.08962514827335,80.10499202662109,90.29849194553401,104.19311854336149,104.19311854336149,16.523618344237505
89.40856091551852,71.85987616208602,55.83020261439376,44.59259950693015,48.6864365748029,48.6864365748029,80.7663661963267,90.1291656953761,104.19311854336149,104.19311854336149,16.074233534935644
87.76818023477772,73.24278828886915,53.17096602266345,44.03100449867154,48.65674978436359,48.65674978436359,83.36647244186543,91.35452504445551,104.19311854336149,104.19311854336149,16.11016679644142
93.06504300616969,80.70309485320921,60.90323193673892,44.294315280297916,62.21267122434579,62.21267122434579,85.45914019676385,100.31714015565768,104.19311854336149,104.19311854336149,16.590966863286322
101.82638680913327,85.67066800336987,61.72269867304762,45.26441807105538,54.62895310442155,54.62895310442155,83.32289730352828,92.16909391835321,104.19311854336149,104.19311854336149,16.80036034299698
104.53901558367409,81.2242057136899,57.17756817466347,37.3365566908103,43.38624763042462,43.38624763042462,83.1079791796094,89.97804962867748,104.19311854336149,104.19311854336149,17.850754652202863
103.10176099296199,84.08641100212027,55.93902380180162,33.36603209202892,37.09522355437665,37.09522355437665,81.65493602843321,98.2745979597959,104.19311854336149,104.19311854336149,17.707892590157858
104.31573844646189,79.13295287652917,57.68268811306888,36.19972262423697,37.09522355437665,37.09522355437665,81.8552935482151,94.10953058658747,104.19311854336149,104.19311854336149,17.532458478508897
105.21321679599066,78.67745664787451,58.72122760285301,37.348963263445704,37.09522355437665,37.09522355437665,82.32971697365697,93.11120729814797,104.19311854336149,104.19311854336149,17.60898759236798
103.49721036255832,79.73180648493158,57.70044590233486,32.73087888820324,37.09522355437665,37.09522355437665,82.40859547892089,97.1634072099267,104.19311854336149,104.19311854336149,17.546937747068604
102.43306411075886,77.74260715950847,58.37975177196698,37.683468108161314,37.09522355437665,37.09522355437665,82.28863267604117,96.56522539887072,104.19311854336149,104.19311854336149,15.066685937249222
102.54805168305025,87.13968685890099,70.88183034572457,47.34102214125549,37.09522355437665,37.09522355437665,75.86640855055026,91.05255904340781,104.19311854336149,104.19311854336149,15.689071736332833
101.77268077494749,79.08131641676829,68.46118670985902,48.28502185055723,37.09522355437665,37.09522355437665,73.5760186948036,83.5754952979017,104.19311854336149,104.19311854336149,15.157525771161037
98.54370577496155,76.96852569995885,68.46478776695301,55.63536036930891,37.09522355437665,37.09522355437665,72.59382991207116,77.1888091706281,104.19311854336149,104.19311854336149,15.175349819255885
99.79143696029742,82.57465134295968,72.4785652337557,65.41780775151487,37.09522355437665,37.09522355437665,70.51105658931382,70.52886331364293,104.19311854336149,104.19311854336149,14.064084828340205
